chapter,method,turn_id,text,speaker,character
51,chapter_all_gpt-4o-mini_individual,17,"And there was my aunt, all the time I was dressing, preaching and talking away just as if she was reading a sermon.",Lydia,Mrs. Gardiner
51,chapter_all_gpt-4o-mini_individual,17,"However, I did not hear above one word in ten, for I was thinking, you may suppose, of my dear Wickham.",Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,17,I longed to know whether he would be married in his blue coat.,Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,18,"Well, and so we breakfasted at ten as usual: I thought it would never be over; for, by the bye, you are to understand that my uncle and aunt were horrid unpleasant all the time I was with them.",Lydia,Mr. Gardiner
51,chapter_all_gpt-4o-mini_individual,19,"Well, and so, just as the carriage came to the door, my uncle was called away upon business to that horrid man Mr. Stone.",Lydia,Mr. Gardiner
51,chapter_all_gpt-4o-mini_individual,19,"And then, you know, when once they get together, there is no end of it.",Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,19,"Well, I was so frightened I did not know what to do, for my uncle was to give me away; and if we were beyond the hour we could not be married all day.",Lydia,Mr. Gardiner
51,chapter_all_gpt-4o-mini_individual,19,"But, luckily, he came back again in ten minutes’ time, and then we all set out.",Lydia,Mr. Gardiner
51,chapter_all_gpt-4o-mini_individual,19,"However, I recollected afterwards, that if he _had_ been prevented going, the wedding need not be put off, for Mr. Darcy might have done as well.",Lydia,Mr. Darcy
51,chapter_all_gpt-4o-mini_individual,20,Mr. Darcy!,Elizabeth,Mr. Darcy
51,chapter_all_gpt-4o-mini_individual,21,"he was to come there with Wickham, you know.",Lydia,Mr. Darcy
51,chapter_all_gpt-4o-mini_individual,21,"he was to come there with Wickham, you know.",Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,21,I promised them so faithfully!,Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,21,What will Wickham say?,Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,23,say not another word on the subject.,Jane,Wickham
51,chapter_all_gpt-4o-mini_individual,25,we will ask you no questions.,Jane,Lydia
51,chapter_all_gpt-4o-mini_individual,26,"Thank you,",Elizabeth,Wickham
51,chapter_all_gpt-4o-mini_individual,27,"for if you did, I should certainly tell you all, and then Wickham would be so angry.",Lydia,Elizabeth
51,chapter_all_gpt-4o-mini_individual,27,"for if you did, I should certainly tell you all, and then Wickham would be so angry.",Lydia,Wickham
51,chapter_all_gpt-4o-mini_individual,28,"You may readily comprehend,",Elizabeth,Mr. Bennet
51,chapter_all_gpt-4o-mini_individual,29,"what my curiosity must be to know how a person unconnected with any of us, and, comparatively speaking, a stranger to our family, should have been amongst you at such a time.",Elizabeth,Mrs. Gardiner
51,chapter_all_gpt-4o-mini_individual,29,"what my curiosity must be to know how a person unconnected with any of us, and, comparatively speaking, a stranger to our family, should have been amongst you at such a time.",Elizabeth,Mr. Darcy
51,chapter_all_gpt-4o-mini_individual,29,"Pray write instantly, and let me understand it--unless it is, for very cogent reasons, to remain in the secrecy which Lydia seems to think necessary; and then I must endeavour to be satisfied with ignorance.",Elizabeth,Lydia
51,chapter_all_gpt-4o-mini_individual,31,"and, my dear aunt, if you do not tell me in an honourable manner, I shall certainly be reduced to tricks and stratagems to find it out.",Elizabeth,Mrs. Gardiner
50,chapter_all_gpt-4o-mini_individual,1,"I could not bear to have her ten miles from me; and as for Purvis Lodge, the attics are dreadful.",Mrs. Bennet,Jane
50,chapter_all_gpt-4o-mini_individual,2,"Mrs. Bennet, before you take any, or all of these houses, for your son and daughter, let us come to a right understanding.",Mr. Bennet,Mrs. Bennet
50,chapter_all_gpt-4o-mini_individual,4,"And I think you will agree with me, in considering a removal from that corps as highly advisable, both on his account and my niece’s.",Mr. Gardiner,Miss Darcy
50,chapter_all_gpt-4o-mini_individual,4,"It is Mr. Wickham’s intention to go into the Regulars; and, among his former friends, there are still some who are able and willing to assist him in the army.",Mr. Gardiner,Wickham
50,chapter_all_gpt-4o-mini_individual,4,"I have written to Colonel Forster, to inform him of our present arrangements, and to request that he will satisfy the various creditors of Mr. Wickham in and near Brighton with assurances of speedy payment, for which I have pledged myself.",Mr. Gardiner,Colonel Forster
50,chapter_all_gpt-4o-mini_individual,4,"I have written to Colonel Forster, to inform him of our present arrangements, and to request that he will satisfy the various creditors of Mr. Wickham in and near Brighton with assurances of speedy payment, for which I have pledged myself.",Mr. Gardiner,Wickham
50,chapter_all_gpt-4o-mini_individual,4,"They will then join his regiment, unless they are first invited to Longbourn; and I understand from Mrs. Gardiner that my niece is very desirous of seeing you all before she leaves the south.",Mr. Gardiner,Wickham
50,chapter_all_gpt-4o-mini_individual,4,"They will then join his regiment, unless they are first invited to Longbourn; and I understand from Mrs. Gardiner that my niece is very desirous of seeing you all before she leaves the south.",Mr. Gardiner,Miss Darcy
50,chapter_all_gpt-4o-mini_individual,4,"She is well, and begs to be dutifully remembered to you and her mother.--Yours, etc.",Mr. Gardiner,Elizabeth
50,chapter_all_gpt-4o-mini_individual,4,"She is well, and begs to be dutifully remembered to you and her mother.--Yours, etc.",Mr. Gardiner,Mrs. Bennet
50,chapter_all_gpt-4o-mini_individual,6,"She is so fond of Mrs. Forster,",Mrs. Bennet,Lydia
50,chapter_all_gpt-4o-mini_individual,6,"She is so fond of Mrs. Forster,",Mrs. Bennet,Mrs. Forster
50,chapter_all_gpt-4o-mini_individual,7,it will be quite shocking to send her away!,Mrs. Bennet,Lydia
50,chapter_all_gpt-4o-mini_individual,7,"And there are several of the young men, too, that she likes very much.",Mrs. Bennet,Lydia
44,chapter_all_gpt-4o-mini_individual,0,was a very long time since he had had the pleasure of seeing her;,Mr. Bingley,Elizabeth
44,chapter_all_gpt-4o-mini_individual,1,"We have not met since the 26th of November, when we were all dancing together at Netherfield.",Mr. Bingley,Miss Darcy
40,chapter_all_gpt-4o-mini_individual,0,"His being so sure of succeeding was wrong,",Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,1,and certainly ought not to have appeared; but consider how much it must increase his disappointment.,Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,3,I am heartily sorry for him; but he has other feelings which will probably soon drive away his regard for me.,Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,3,"You do not blame me, however, for refusing him?",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,4,Blame you!,Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,5,But you blame me for having spoken so warmly of Wickham?,Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,5,But you blame me for having spoken so warmly of Wickham?,Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,6,No--I do not know that you were wrong in saying what you did.,Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,7,"But you _will_ know it, when I have told you what happened the very next day.",Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,7,"But you _will_ know it, when I have told you what happened the very next day.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,9,you never will be able to make both of them good for anything.,Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,9,"Take your choice, but you must be satisfied with only one.",Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,9,There is but such a quantity of merit between them; just enough to make one good sort of man; and of late it has been shifting about pretty much.,Elizabeth,Mr. Bingley
40,chapter_all_gpt-4o-mini_individual,9,"For my part, I am inclined to believe it all Mr. Darcy’s, but you shall do as you choose.",Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,9,"For my part, I am inclined to believe it all Mr. Darcy’s, but you shall do as you choose.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,11,Wickham so very bad!,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,11,And poor Mr. Darcy!,Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,11,"dear Lizzy, only consider what he must have suffered.",Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,11,"dear Lizzy, only consider what he must have suffered.",Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,11,and with the knowledge of your ill opinion too!,Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,11,and with the knowledge of your ill opinion too!,Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,11,and having to relate such a thing of his sister!,Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,11,"It is really too distressing, I am sure you must feel it so.",Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,11,"It is really too distressing, I am sure you must feel it so.",Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,12,"Oh no, my regret and compassion are all done away by seeing you so full of both.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,12,"I know you will do him such ample justice, that I am growing every moment more unconcerned and indifferent.",Elizabeth,Mr. Bingley
40,chapter_all_gpt-4o-mini_individual,12,"I know you will do him such ample justice, that I am growing every moment more unconcerned and indifferent.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,12,"Your profusion makes me saving; and if you lament over him much longer, my heart will be as light as a feather.",Elizabeth,Mr. Bingley
40,chapter_all_gpt-4o-mini_individual,12,"Your profusion makes me saving; and if you lament over him much longer, my heart will be as light as a feather.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,13,Poor Wickham!,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,13,there is such an expression of goodness in his countenance!,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,13,such an openness and gentleness in his manner.,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,14,"One has got all the goodness, and the other all the appearance of it.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,14,"One has got all the goodness, and the other all the appearance of it.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,15,I never thought Mr. Darcy so deficient in the _appearance_ of it as you used to do.,Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,15,I never thought Mr. Darcy so deficient in the _appearance_ of it as you used to do.,Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,16,"And yet I meant to be uncommonly clever in taking so decided a dislike to him, without any reason.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,16,One may be continually abusive without saying anything just; but one cannot be always laughing at a man without now and then stumbling on something witty.,Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,17,"Lizzy, when you first read that letter, I am sure you could not treat the matter as you do now.",Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,18,"And with no one to speak to of what I felt, no Jane to comfort me, and say that I had not been so very weak, and vain, and nonsensical, as I knew I had!",Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,18,"Oh, how I wanted you!",Elizabeth,Jane
40,chapter_all_gpt-4o-mini_individual,19,"How unfortunate that you should have used such very strong expressions in speaking of Wickham to Mr. Darcy, for now they _do_ appear wholly undeserved.",Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,19,"How unfortunate that you should have used such very strong expressions in speaking of Wickham to Mr. Darcy, for now they _do_ appear wholly undeserved.",Jane,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,20,There is one point on which I want your advice.,Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,20,"I want to be told whether I ought, or ought not, to make our acquaintance in general understand Wickham’s character.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,21,Surely there can be no occasion for exposing him so dreadfully.,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,21,What is your own opinion?,Jane,Elizabeth
40,chapter_all_gpt-4o-mini_individual,21,What is your own opinion?,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,22,Mr. Darcy has not authorized me to make his communication public.,Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,22,"On the contrary, every particular relative to his sister was meant to be kept as much as possible to myself; and if I endeavour to undeceive people as to the rest of his conduct, who will believe me?",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,22,"The general prejudice against Mr. Darcy is so violent, that it would be the death of half the good people in Meryton, to attempt to place him in an amiable light.",Elizabeth,Mr. Darcy
40,chapter_all_gpt-4o-mini_individual,22,"Wickham will soon be gone; and, therefore, it will not signify to anybody here what he really is.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,22,"Some time hence it will be all found out, and then we may laugh at their stupidity in not knowing it before.",Elizabeth,Wickham
40,chapter_all_gpt-4o-mini_individual,23,To have his errors made public might ruin him for ever.,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,23,"He is now, perhaps, sorry for what he has done, and anxious to re-establish a character.",Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,23,We must not make him desperate.,Jane,Wickham
40,chapter_all_gpt-4o-mini_individual,25,"if that very improbable event should ever take place, I shall merely be able to tell what Bingley may tell in a much more agreeable manner himself.",Elizabeth,Mr. Bingley
