chapter,method,turn_id,text,character
6,chapter_all_gpt-4o-mini_individual,55,"She has been unkind to you, no doubt; because you see, she dislikes your cast of character, as Miss Scatcherd does mine; but how minutely you remember all she has done and said to you! What a singularly deep impression her injustice seems to have made on your heart! No ill-usage so brands its record on my feelings. Would you not be happier if you tried to forget her severity, together with the passionate emotions it excited? Life appears to me too short to be spent in nursing animosity or registering wrongs. We are, and must be, one and all, burdened with faults in this world: but the time will soon come when, I trust, we shall put them off in putting off our corruptible bodies; when debasement and sin will fall from us with this cumbrous frame of flesh, and only the spark of the spirit will remain,—the impalpable principle of light and thought, pure as when it left the Creator to inspire the creature: whence it came it will return; perhaps again to be communicated to some being higher than man—perhaps to pass through gradations of glory, from the pale human soul to brighten to the seraph! Surely it will never, on the contrary, be suffered to degenerate from man to fiend? No; I cannot believe that: I hold another creed: which no one ever taught me, and which I seldom mention; but in which I delight, and to which I cling: for it extends hope to all: it makes Eternity a rest—a mighty home, not a terror and an abyss. Besides, with this creed, I can so clearly distinguish between the criminal and his crime; I can so sincerely forgive the first while I abhor the last: with this creed revenge never worries my heart, degradation never too deeply disgusts me, injustice never crushes me too low: I live in calm, looking to the end.",Helen Burns
17,chapter_all_gpt-4o-mini_individual,0,"You have nothing to do with the master of Thornfield, further than to receive the salary he gives you for teaching his protégée, and to be grateful for such respectful and kind treatment as, if you do your duty, you have a right to expect at his hands. Be sure that is the only tie he seriously acknowledges between you and him; so don’t make him the object of your fine feelings, your raptures, agonies, and so forth. He is not of your order: keep to your caste, and be too self-respecting to lavish the love of the whole heart, soul, and strength, where such a gift is not wanted and would be despised.",Jane
17,chapter_all_gpt-4o-mini_individual,1,"It is from the master,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,2,Now I suppose we shall know whether we are to expect his return or not.,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,3,"Well, I sometimes think we are too quiet; but we run a chance of being busy enough now: for a little while at least,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,4,"Mr. Rochester is not likely to return soon, I suppose?",Jane
17,chapter_all_gpt-4o-mini_individual,5,"Indeed he is—in three days, he says: that will be next Thursday; and not alone either. I don’t know how many of the fine people at the Leas are coming with him: he sends directions for all the best bedrooms to be prepared; and the library and drawing-rooms are to be cleaned out; I am to get more kitchen hands from the George Inn, at Millcote, and from wherever else I can; and the ladies will bring their maids and the gentlemen their valets: so we shall have a full house of it.",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,9,"Yes,",Jane
17,chapter_all_gpt-4o-mini_individual,17,a very pleasant refuge in time of trouble.,Jane
17,chapter_all_gpt-4o-mini_individual,18,"It gets late,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,19,I am glad I ordered dinner an hour after the time Mr. Rochester mentioned; for it is past six now. I have sent John down to the gates to see if there is anything on the road: one can see a long way from thence in the direction of Millcote.,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,20,Here he is!,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,22,any news?,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,23,"They’re coming, ma’am,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,24,They’ll be here in ten minutes.,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,26,Some natural tears she shed,Jane
17,chapter_all_gpt-4o-mini_individual,30,"Don’t you feel hungry, Adèle?",Jane
17,chapter_all_gpt-4o-mini_individual,32,"Well now, while the ladies are in their rooms, I will venture down and get you something to eat.",Jane
17,chapter_all_gpt-4o-mini_individual,35,"No, indeed, I don’t; Mr. Rochester has something else to think about. Never mind the ladies to-night; perhaps you will see them to-morrow: here is your dinner.",Jane
17,chapter_all_gpt-4o-mini_individual,37,"You said it was not likely they should think of being married,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,38,but you see Mr. Rochester evidently prefers her to any of the other ladies.,Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,39,"Yes, I daresay: no doubt he admires her.",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,40,"And she him,",Jane
17,chapter_all_gpt-4o-mini_individual,41,look how she leans her head towards him as if she were conversing confidentially; I wish I could see her face; I have never had a glimpse of it yet.,Jane
17,chapter_all_gpt-4o-mini_individual,42,"You will see her this evening,",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,43,"I happened to remark to Mr. Rochester how much Adèle wished to be introduced to the ladies, and he said: ‘Oh! let her come into the drawing-room after dinner; and request Miss Eyre to accompany her.’",Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,44,"Yes; he said that from mere politeness: I need not go, I am sure,",Jane
17,chapter_all_gpt-4o-mini_individual,45,"Well, I observed to him that as you were unused to company, I did not think you would like appearing before so gay a party—all strangers; and he replied, in his quick way—‘Nonsense! If she objects, tell her it is my particular wish; and if she resists, say I shall come and fetch her in case of contumacy.’",Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,46,"I will not give him that trouble,",Jane
17,chapter_all_gpt-4o-mini_individual,47,"I will go, if no better may be; but I don’t like it. Shall you be there, Mrs. Fairfax?",Jane
17,chapter_all_gpt-4o-mini_individual,48,"No; I pleaded off, and he admitted my plea. I’ll tell you how to manage so as to avoid the embarrassment of making a formal entrance, which is the most disagreeable part of the business. You must go into the drawing-room while it is empty, before the ladies leave the dinner-table; choose your seat in any quiet nook you like; you need not stay long after the gentlemen come in, unless you please: just let Mr. Rochester see you are there and then slip away—nobody will notice you.",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,49,"Will these people remain long, do you think?",Jane
17,chapter_all_gpt-4o-mini_individual,50,"Perhaps two or three weeks, certainly not more. After the Easter recess, Sir George Lynn, who was lately elected member for Millcote, will have to go up to town and take his seat; I daresay Mr. Rochester will accompany him: it surprises me that he has already made so protracted a stay at Thornfield.",Mrs. Fairfax
17,chapter_all_gpt-4o-mini_individual,51,"What is it, Adèle?",Jane
17,chapter_all_gpt-4o-mini_individual,53,"You think too much of your ‘toilette,’ Adèle: but you may have a flower.",Jane
17,chapter_all_gpt-4o-mini_individual,54,especially wild ones;,Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,56,"Oh, what a little puppet!",Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,58,What a love of a child!,Louisa Eshton
17,chapter_all_gpt-4o-mini_individual,59,père noble de théâtre.,Lady Ingram
17,chapter_all_gpt-4o-mini_individual,60,beauty is in the eye of the gazer.,Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,61,"He is not to them what he is to me,",Jane
17,chapter_all_gpt-4o-mini_individual,62,"he is not of their kind. I believe he is of mine;—I am sure he is—I feel akin to him—I understand the language of his countenance and movements: though rank and wealth sever us widely, I have something in my brain and heart, in my blood and nerves, that assimilates me mentally to him. Did I say, a few days since, that I had nothing to do with him but to receive my salary at his hands? Did I forbid myself to think of him in any other light than as a paymaster? Blasphemy against nature! Every good, true, vigorous feeling I have gathers impulsively round him. I know I must conceal my sentiments: I must smother hope; I must remember that he cannot care much for me. For when I say that I am of his kind, I do not mean that I have his force to influence, and his spell to attract; I mean only that I have certain tastes and feelings in common with him. I must, then, repeat continually that we are for ever sundered:—and yet, while I breathe and think, I must love him.",Jane
17,chapter_all_gpt-4o-mini_individual,63,"Mr. Rochester, I thought you were not fond of children?",Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,64,Nor am I.,Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,65,"Then, what induced you to take charge of such a little doll as that?",Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,66,Where did you pick her up?,Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,67,I did not pick her up; she was left on my hands.,Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,69,I could not afford it: schools are so dear.,Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,70,"Why, I suppose you have a governess for her: I saw a person with her just now—is she gone? Oh, no! there she is still, behind the window-curtain. You pay her, of course; I should think it quite as expensive,—more so; for you have them both to keep in addition.",Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,71,"I have not considered the subject,",Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,72,"No, you men never do consider economy and common sense. You should hear mama on the chapter of governesses: Mary and I have had, I should think, a dozen at least in our day; half of them detestable and the rest ridiculous, and all incubi—were they not, mama?",Blanche Ingram
17,chapter_all_gpt-4o-mini_individual,73,"Did you speak, my own?",Lady Ingram
17,chapter_all_gpt-4o-mini_individual,74,"My dearest, don’t mention governesses; the word makes me nervous. I have suffered a martyrdom from their incompetency and caprice. I thank Heaven I have now done with them!",Lady Ingram
17,chapter_all_gpt-4o-mini_individual,75,Tant pis!,Lady Ingram
17,chapter_all_gpt-4o-mini_individual,76,I hope it may do her good!,Lady Ingram
17,chapter_all_gpt-4o-mini_individual,77,"I noticed her; I am a judge of physiognomy, and in hers I see all the faults of her class.",Lady Ingram
17,chapter_all_gpt-4o-mini_individual,78,"What are they, madam?",Lady Ingram
17,chapter_all_gpt-4o-mini_individual,79,"I will tell you in your private ear,",Lady Ingram
17,chapter_all_gpt-4o-mini_individual,80,But my curiosity will be past its appetite; it craves food now.,Mr. Rochester
17,chapter_all_gpt-4o-mini_individual,82,"Oh, don’t refer him to me, mama! I have just one word to say of the whole tribe; they are a nuisance. Not that I ever suffered much from them; I took care to turn the tables. What tricks Theodore and I used to play on our Miss Wilsons, and Mrs. Greys, and Madame Jouberts! Mary was always too sleepy to join in a plot with spirit. The best fun was with Madame Joubert: Miss Wilson was a poor sickly thing, lachrymose and low-spirited, not worth the trouble of vanquishing, in short; and Mrs. Grey was coarse and insensible; no blow took effect on her. But poor Madame Joubert! I see her yet in her raging passions, when we had driven her to extremities—spilt our tea, crumbled our bread and butter, tossed our books up to the ceiling, and played a charivari with the ruler and desk, the fender and fire-irons. Theodore, do you remember those merry days?",Blanche Ingram
